lsoa,os,left,right,top,bottom
E01000402,E00001973,0.152083616,0.161501084,51.48768417,51.47800642
E01000403,E00001980,0.168052696,0.188372402,51.4866448,51.47449007
E01000404,E00001972,0.170163607,0.18263854,51.48954309,51.48130536
E01000405,E00001989,0.163809798,0.179591611,51.49557777,51.48216
E01000406,E00001992,0.155984307,0.1683969,51.48806556,51.47890963
E01000407,E00001977,0.157342586,0.176166142,51.48230878,51.47648081
E01000408,E00001984,0.1569102,0.177239523,51.50735014,51.48692853
E01000409,E00002013,0.098094638,0.106557293,51.46158642,51.45390183
E01000410,E00002006,0.085236774,0.098263059,51.46069642,51.4544629
E01000411,E00002007,0.094177502,0.103732558,51.45790233,51.45275654
E01000412,E00002016,0.078635618,0.094028862,51.46135726,51.45449548
E01000413,E00002032,0.087293996,0.105148414,51.45612269,51.45058174
E01000414,E00002009,0.093495204,0.108038523,51.46493804,51.45947358
E01000415,E00002008,0.090572434,0.101055926,51.4634887,51.4575863
E01000416,E00002042,0.121186947,0.128295777,51.49590233,51.49009942
E01000417,E00002038,0.121311673,0.137779079,51.49085319,51.47916625
E01000418,E00002044,0.12193184,0.138936159,51.49357921,51.48482879
E01000419,E00002056,0.122993137,0.133141151,51.48115806,51.47459128
E01000420,E00002039,0.130911091,0.144431888,51.48257596,51.47642054
E01000421,E00002061,0.126454143,0.140036264,51.4796999,51.47357946
E01000422,E00002040,0.1210823,0.129246512,51.49638679,51.49327056
E01000423,E00002090,0.0746372,0.084102547,51.4371348,51.43019352
E01000424,E00002078,0.091347882,0.102066472,51.43478261,51.42667195
E01000425,E00002076,0.079385633,0.096239709,51.43701728,51.43083677
E01000426,E00002077,0.082697209,0.092037824,51.43264744,51.42626925
E01000427,E00002073,0.086495818,0.096696334,51.4307771,51.42183612
E01000428,E00002074,0.092381017,0.111618916,51.42726826,51.41380938
E01000429,E00002112,0.182661113,0.196334025,51.48443094,51.47387568
E01000430,E00002109,0.190718067,0.223676013,51.48587654,51.46987833
E01000431,E00002108,0.181097823,0.186536734,51.47838545,51.47132596
E01000432,E00002116,0.183779254,0.194743443,51.47504476,51.46726037
E01000433,E00002126,0.179810401,0.190624659,51.47291918,51.4645694
E01000434,E00002110,0.187321833,0.211487163,51.47171705,51.4562336
E01000435,E00002133,0.176878948,0.18804632,51.4679768,51.4640947
E01000436,E00002146,0.135297167,0.144990855,51.47714447,51.46993217
E01000437,E00002160,0.146005496,0.157462707,51.47969036,51.47391611
E01000438,E00002156,0.155642467,0.163261553,51.47862639,51.47383561
E01000439,E00002143,0.158068057,0.168233146,51.47810549,51.4711229
E01000440,E00002149,0.141748041,0.154626259,51.47541786,51.47026901
E01000441,E00002144,0.150865311,0.162579991,51.47453597,51.46995029
E01000442,E00002154,0.139969644,0.15441087,51.48116695,51.47341212
E01000443,E00002193,0.118169334,0.130287043,51.44205405,51.43485991
E01000444,E00002176,0.153100038,0.170876594,51.44431133,51.42853933
E01000445,E00002175,0.122071441,0.141874799,51.44172037,51.43267235
E01000446,E00002182,0.117536202,0.131325955,51.4436609,51.43944637
E01000447,E00002177,0.139903669,0.162517497,51.44844671,51.43436305
E01000448,E00002179,0.130323156,0.147926809,51.44567765,51.43775752
E01000449,E00002178,0.137175861,0.149823721,51.44841884,51.44073146
E01000450,E00002224,0.113243579,0.125940857,51.47889661,51.47317615
E01000451,E00002209,0.111704484,0.124804294,51.47582414,51.47168549
E01000452,E00002210,0.121174111,0.126899601,51.47438672,51.46839242
E01000453,E00002208,0.114785655,0.124691116,51.47276913,51.46713028
E01000454,E00002211,0.10998538,0.119105299,51.47270555,51.46581347
E01000455,E00002215,0.108844428,0.119668227,51.46948577,51.4639984
E01000456,E00002216,0.116437136,0.125197678,51.46840198,51.46390062
E01000457,E00002240,0.099669091,0.108786819,51.43229259,51.4223335
E01000458,E00002253,0.105718661,0.116004075,51.4337496,51.42749091
E01000459,E00002241,0.103703818,0.114055109,51.42920131,51.42231533
E01000460,E00002268,0.09328604,0.112353249,51.44318676,51.43674516
E01000461,E00002246,0.105676302,0.120332001,51.44113216,51.43208592
E01000462,E00002242,0.094251067,0.108706848,51.43904767,51.42943136
E01000463,E00002244,0.083574362,0.097918663,51.43894383,51.43503723
E01000464,E00002281,0.129091879,0.137699663,51.4950248,51.4913715
E01000465,E00002299,0.13183443,0.149782661,51.49585962,51.49167678
E01000466,E00002275,0.125127271,0.153283621,51.51126542,51.49389976
E01000467,E00002282,0.118295917,0.126736638,51.51536018,51.50579354
E01000468,E00002285,0.12456861,0.146607006,51.51554264,51.50648312
E01000469,E00002279,0.120821338,0.133075405,51.5091873,51.50178961
E01000470,E00002276,0.120915621,0.130958598,51.50406574,51.49629181
E01000471,E00002321,-0.295672306,-0.287755275,51.53966635,51.53497595
E01000472,E00002326,-0.307503066,-0.293204271,51.5404852,51.53198205
E01000473,E00002311,-0.299436139,-0.291184213,51.54671813,51.53857038
E01000474,E00002329,-0.29757499,-0.285933614,51.54862497,51.54367241
E01000475,E00002330,-0.312558125,-0.299293423,51.54927759,51.5367857
E01000476,E00002310,-0.295068027,-0.284294087,51.54596895,51.53874301
E01000477,E00002319,-0.290857151,-0.276900494,51.54525075,51.53568631
E01000478,E00002314,-0.298941722,-0.290321934,51.54312381,51.53706738
E01000479,E00002354,-0.274330744,-0.265376318,51.57377452,51.56515347
E01000480,E00002361,-0.28603852,-0.275550444,51.57177731,51.5654064
E01000481,E00002353,-0.278172758,-0.268702892,51.57369886,51.56409709
E01000482,E00002370,-0.28424824,-0.264233783,51.56660788,51.56130287
E01000483,E00002373,-0.271109633,-0.261415585,51.56531648,51.55887332
E01000484,E00002345,-0.289475129,-0.279524239,51.58445396,51.57459787
E01000485,E00002346,-0.294463613,-0.283834259,51.58099128,51.57544747
E01000486,E00002347,-0.294035873,-0.273881522,51.5797256,51.56983227
E01000487,E00002348,-0.2986958,-0.282431948,51.57641791,51.566737
E01000488,E00002387,-0.233053846,-0.226050916,51.54699424,51.54125887
E01000489,E00002391,-0.230453982,-0.215072976,51.54653038,51.53845481
E01000490,E00002383,-0.210659019,-0.201949048,51.5463712,51.54119182
E01000491,E00002384,-0.221781201,-0.209000718,51.54581958,51.53708458
E01000492,E00002389,-0.228598629,-0.217618609,51.54297696,51.53789465
E01000493,E00002400,-0.230563874,-0.221898305,51.54167739,51.53607841
E01000494,E00002392,-0.22216624,-0.211943556,51.5487422,51.54327931
E01000495,E00002386,-0.215879622,-0.203090137,51.54770757,51.54320632
E01000497,E00002431,-0.232770442,-0.220650723,51.56854451,51.56062092
E01000498,E00002426,-0.247391225,-0.235409658,51.57257003,51.56463714
E01000499,E00002425,-0.243501504,-0.229353992,51.57282297,51.56112539
E01000501,E00002423,-0.239097903,-0.229766862,51.56637823,51.56018455
E01000502,E00002440,-0.246432923,-0.23523796,51.56432236,51.55614475
E01000503,E00002422,-0.240073425,-0.224464852,51.56342105,51.55579411
E01000504,E00002464,-0.229989268,-0.22082664,51.55483827,51.54915602
E01000505,E00002469,-0.23479526,-0.226837463,51.55457937,51.55022902
E01000506,E00002456,-0.25269808,-0.240469319,51.55565816,51.54908122
E01000507,E00002462,-0.239246712,-0.229918741,51.55756893,51.55114582
E01000508,E00002476,-0.252197826,-0.242885965,51.5517528,51.54563911
E01000509,E00002488,-0.252843974,-0.246191551,51.56507578,51.55961612
E01000510,E00002458,-0.25353503,-0.24253731,51.56224817,51.55762987
E01000511,E00002459,-0.250261682,-0.239393972,51.55886431,51.55471725
E01000512,E00002465,-0.245895368,-0.23736049,51.5563331,51.5519433
E01000513,E00002499,-0.257389817,-0.248285847,51.58710763,51.58231105
E01000514,E00002502,-0.262776115,-0.254887697,51.58639326,51.58133857
E01000515,E00002498,-0.275244663,-0.26083924,51.58765706,51.5814189
E01000516,E00002496,-0.260539194,-0.249912707,51.59261948,51.58551846
E01000517,E00002503,-0.281341773,-0.273185575,51.58601595,51.57877981
E01000518,E00002514,-0.271451473,-0.252124083,51.58466184,51.5758424
E01000519,E00002520,-0.277797142,-0.259942887,51.58148642,51.57102368
E01000520,E00002497,-0.270324644,-0.259073026,51.58954769,51.58463496
E01000521,E00002534,-0.256690318,-0.250978815,51.54348807,51.53795923
E01000522,E00002532,-0.248484748,-0.242494631,51.54474899,51.53980461
E01000523,E00002539,-0.252154601,-0.243830519,51.54181315,51.53738865
E01000524,E00002547,-0.25626837,-0.245407104,51.53904159,51.53535256
E01000525,E00002552,-0.256590556,-0.247153885,51.5384144,51.53344127
E01000526,E00002558,-0.254859009,-0.248155689,51.54985842,51.54354101
E01000527,E00002533,-0.25281389,-0.245898237,51.5471242,51.54048381
E01000528,E00002531,-0.256535118,-0.24907978,51.54638557,51.54124769
E01000530,E00002585,-0.23525676,-0.226016776,51.53767186,51.53291477
E01000531,E00002572,-0.233927593,-0.226151465,51.53470079,51.53038321
E01000532,E00002571,-0.229832473,-0.223114424,51.5344309,51.52992626
E01000533,E00002577,-0.247966898,-0.236157233,51.54030973,51.53521255
E01000534,E00002578,-0.238664225,-0.230951274,51.53989587,51.53396947
E01000535,E00002586,-0.243242049,-0.23354291,51.53778195,51.53194739
E01000536,E00002613,-0.317090535,-0.303959623,51.58546066,51.57893786
E01000538,E00002609,-0.306460469,-0.294185887,51.58476243,51.57713953
E01000539,E00002607,-0.301564051,-0.290182516,51.5817317,51.57318164
E01000540,E00002619,-0.313942298,-0.29869457,51.58162224,51.57318114
E01000541,E00002618,-0.311469303,-0.295696233,51.58728038,51.58381301
E01000543,E00002608,-0.292999845,-0.278557348,51.58560903,51.5816773
E01000544,E00002668,-0.200370205,-0.194154985,51.53240891,51.52765295
E01000545,E00002639,-0.2061031,-0.19679531,51.54530082,51.54062687
E01000546,E00002640,-0.20770858,-0.199172873,51.54355688,51.54039343
E01000547,E00002643,-0.203888891,-0.198106611,51.54162566,51.53819059
E01000548,E00002646,-0.19923469,-0.192462444,51.54153606,51.53631068
E01000549,E00002641,-0.203251516,-0.195662552,51.53920284,51.53497001
E01000550,E00002659,-0.197477127,-0.191483549,51.53759654,51.53214235
E01000551,E00002665,-0.204383609,-0.194381402,51.53569153,51.53158455
E01000552,E00002673,-0.19903488,-0.192883827,51.53307969,51.53001577
E01000553,E00002731,-0.223546322,-0.216706026,51.56113748,51.55605414
E01000554,E00002697,-0.231428805,-0.220082131,51.56166076,51.5554099
E01000555,E00002692,-0.230940941,-0.220152448,51.55715122,51.55296503
E01000556,E00002693,-0.218427546,-0.212269271,51.5578026,51.55357845
E01000557,E00002696,-0.221609321,-0.215046629,51.55701867,51.5520428
E01000558,E00002705,-0.217925215,-0.208419578,51.55395978,51.54832019
E01000559,E00002707,-0.22415917,-0.218827633,51.55338382,51.54895965
E01000560,E00002713,-0.221524136,-0.210535204,51.55278152,51.54749889
E01000561,E00002719,-0.21057363,-0.203589687,51.55110214,51.54681167
E01000562,E00002742,-0.331420258,-0.321258292,51.56965276,51.56059238
E01000563,E00002751,-0.324078434,-0.311440316,51.57243039,51.56264473
E01000564,E00002739,-0.315251906,-0.303916803,51.56693245,51.56026385
E01000565,E00002738,-0.322478773,-0.31454067,51.56603031,51.55740449
E01000566,E00002755,-0.317094788,-0.30576658,51.56817008,51.56287106
E01000567,E00002741,-0.329924966,-0.321698472,51.56315214,51.55755315
E01000568,E00002748,-0.326708762,-0.310411964,51.58210378,51.57207483
E01000569,E00002750,-0.319549019,-0.306932715,51.57395751,51.56768657
E01000570,E00002771,-0.302361188,-0.296919517,51.56277503,51.5570059
E01000571,E00002791,-0.299756038,-0.290403566,51.5647729,51.5561461
E01000572,E00002797,-0.312572241,-0.303151108,51.57760236,51.57150644
E01000573,E00002773,-0.306156325,-0.295282137,51.57484966,51.56892241
E01000574,E00002772,-0.308982507,-0.299231594,51.57262455,51.56771426
E01000575,E00002770,-0.303040594,-0.289685259,51.57242163,51.56209407
E01000576,E00002774,-0.295775538,-0.285291284,51.56989295,51.56138491
E01000577,E00002769,-0.306882183,-0.295982953,51.56867801,51.56035555
E01000578,E00002780,-0.291996497,-0.279016707,51.56685363,51.5596212
E01000579,E00002816,-0.225431762,-0.217096045,51.53200719,51.52899007
E01000580,E00002824,-0.214098791,-0.202416092,51.54262406,51.53352669
E01000581,E00002828,-0.222526027,-0.215014973,51.53945319,51.53390361
E01000582,E00002838,-0.218388388,-0.209567007,51.53919343,51.53212455
E01000583,E00002807,-0.211121603,-0.199382095,51.53777475,51.53227882
E01000584,E00002835,-0.226987546,-0.219949745,51.53693137,51.53326307
E01000585,E00002809,-0.225660343,-0.218977851,51.53413894,51.53087962
E01000586,E00002810,-0.221258259,-0.209614139,51.53546121,51.52792764
E01000587,E00002857,-0.275267938,-0.262365006,51.5971469,51.59145727
E01000588,E00002866,-0.26804637,-0.257173171,51.59634295,51.58871041
E01000589,E00002869,-0.28727794,-0.272776549,51.5936181,51.58754198
E01000590,E00002864,-0.273678866,-0.26174821,51.59357073,51.58770587
E01000591,E00002849,-0.283552925,-0.270113671,51.59090178,51.58481095
E01000592,E00002850,-0.274396633,-0.263272131,51.60036932,51.59509943
E01000593,E00002854,-0.279343714,-0.270549401,51.59841662,51.59289
E01000594,E00002858,-0.290426769,-0.277676196,51.59622961,51.59138687
E01000595,E00002891,-0.262525867,-0.255243252,51.54788419,51.54014138
E01000596,E00002913,-0.267529647,-0.257865454,51.55096586,51.54375782
E01000599,E00002883,-0.264071436,-0.257610873,51.5416034,51.53777998
E01000600,E00002886,-0.289387807,-0.255662951,51.5438164,51.52840559
E01000601,E00002899,-0.268722708,-0.250230546,51.55887332,51.54528623
E01000602,E00002887,-0.269208295,-0.260865934,51.55368813,51.54904576
E01000603,E00002888,-0.261132331,-0.255754258,51.55253681,51.54813894
E01000604,E00002908,-0.2711632,-0.263184743,51.55122383,51.54549231
E01000605,E00002920,-0.274865355,-0.26306258,51.54672485,51.5425276
E01000606,E00002957,-0.335584769,-0.326536785,51.56145885,51.55559368
E01000607,E00002934,-0.316532652,-0.306372999,51.55801551,51.55425684
E01000608,E00002935,-0.322315031,-0.309248859,51.56287408,51.55181953
E01000609,E00002933,-0.329887238,-0.316347162,51.55890953,51.55321362
E01000610,E00002930,-0.310979004,-0.300555875,51.55891341,51.55188156
E01000611,E00002941,-0.322263944,-0.314597492,51.55459256,51.55053188
E01000612,E00002946,-0.315721296,-0.306011563,51.55290617,51.54702624
E01000613,E00002931,-0.310856418,-0.302035763,51.56297212,51.55731169
E01000615,E00002968,-0.279924065,-0.265317796,51.56334357,51.55198421
E01000616,E00002973,-0.294017537,-0.286109562,51.55944829,51.55430952
E01000617,E00002982,-0.286725215,-0.276607559,51.55541477,51.54881067
E01000618,E00002969,-0.278869896,-0.271215776,51.55447327,51.54715693
E01000619,E00002980,-0.275460737,-0.265900523,51.55423246,51.54866837
E01000620,E00002987,-0.28688498,-0.273415216,51.55134291,51.54196295
E01000621,E00002995,-0.280432728,-0.269206934,51.55017658,51.54428995
E01000622,E00003001,-0.262067892,-0.245225803,51.57252919,51.56250099
E01000623,E00003003,-0.269189901,-0.261474624,51.57489829,51.56803276
E01000624,E00003002,-0.263559131,-0.251355215,51.5772704,51.57025084
E01000625,E00003010,-0.268456106,-0.258155807,51.57183065,51.5641916
E01000626,E00003019,-0.265317796,-0.2544528,51.56515306,51.55727449
E01000627,E00003022,-0.261038186,-0.250890696,51.56471875,51.55752995
E01000628,E00003028,-0.261856742,-0.249571704,51.56056835,51.55381709
E01000629,E00003034,-0.262357185,-0.25621174,51.57810609,51.572927
E01000630,E00003044,-0.298766254,-0.286041918,51.55273504,51.5470603
E01000631,E00003047,-0.307805353,-0.300670335,51.55225055,51.54331248
E01000632,E00003056,-0.304535566,-0.296870309,51.54828784,51.5404859
E01000633,E00003049,-0.304577067,-0.295379602,51.55295284,51.54638208
E01000634,E00003048,-0.303431499,-0.298616486,51.55979166,51.55042794
E01000635,E00003041,-0.300352202,-0.289684332,51.55718089,51.55184355
E01000636,E00003043,-0.293536159,-0.2835294,51.55446313,51.54920697
E01000637,E00003083,-0.234267863,-0.228801821,51.55103539,51.54740015
E01000638,E00003081,-0.247019591,-0.234931611,51.55114008,51.54336091
E01000639,E00003087,-0.231168413,-0.222019326,51.55031455,51.54726729
E01000640,E00003071,-0.240710241,-0.23166775,51.54942253,51.54540119
E01000641,E00003078,-0.243009009,-0.23321134,51.55254238,51.54815685
E01000642,E00003097,-0.230453596,-0.218386907,51.54932117,51.54619236
E01000643,E00003069,-0.243070776,-0.22750352,51.5479438,51.53671439
E01000644,E00003073,-0.235789035,-0.228216393,51.54871666,51.54393627
E01000645,E00003117,0.036864715,0.055018458,51.41624778,51.40167927
E01000646,E00003118,0.026010553,0.041270287,51.410232,51.40193017
E01000647,E00003136,0.027393927,0.036225695,51.40664793,51.39963142
E01000648,E00003120,0.030800728,0.045435165,51.40505458,51.39604444
E01000649,E00003119,0.042929923,0.065336267,51.40733384,51.39772933
E01000650,E00003111,0.044550063,0.066743073,51.40154405,51.3891862
E01000651,E00003110,0.039019527,0.047200146,51.40024327,51.39141468
E01000652,E00003115,0.041511164,0.064090757,51.3963587,51.38925801
E01000653,E00003116,0.027972146,0.045173321,51.41407189,51.40652253
E01000654,E00003174,0.011036276,0.032874361,51.3096144,51.29168506
E01000655,E00003172,0.013269782,0.02770798,51.31070933,51.30132711
E01000656,E00003160,0.002179928,0.032899097,51.33215385,51.30280347
E01000657,E00003155,0.028052773,0.03754208,51.31690405,51.30938962
E01000658,E00003164,0.022709146,0.044442285,51.33521887,51.30736528
E01000659,E00003165,0.014272886,0.03265576,51.31467442,51.3062384
E01000661,E00003196,0.029292578,0.047824034,51.39005966,51.37814067
E01000662,E00003194,0.042446918,0.059595092,51.39110982,51.38166883
E01000663,E00003199,0.056037507,0.065941119,51.3912779,51.38088961
E01000664,E00003204,0.044182209,0.061470027,51.39028613,51.37317999
E01000665,E00003214,0.034672532,0.052895973,51.38252348,51.36930849
E01000666,E00003186,0.019229312,0.047909761,51.37468688,51.3476426
E01000667,E00003185,0.038934716,0.055427848,51.37377679,51.35919704
E01000668,E00003189,0.019351868,0.041286898,51.39635694,51.38635261
E01000669,E00003191,0.033942645,0.042611537,51.39320242,51.3888305
